日期,地理位置,观看次数
2025-10,MN,0
2025-11,MN,0
2025-12,MN,0
2026-01,MN,0
2026-02,MN,0
2026-03,MN,0
2026-04,MN,0
2026-05,MN,0
2026-06,MN,0
2026-07,MN,0
2026-08,MN,0
2014-12,MO,0
2015-01,MO,0
2015-02,MO,0
2015-03,MO,41
2015-04,MO,45
2015-05,MO,10
2015-06,MO,12
2015-07,MO,13
2015-08,MO,0
2015-09,MO,12
2015-10,MO,17
2015-11,MO,21
2015-12,MO,22
2016-01,MO,44
2016-02,MO,158
2016-03,MO,11
2016-04,MO,118
2016-05,MO,64
2016-06,MO,11
2016-07,MO,92
2016-08,MO,128
2016-09,MO,31
2016-10,MO,13
2016-11,MO,13
2016-12,MO,0
2017-01,MO,10
2017-02,MO,17
2017-03,MO,14
2017-04,MO,125
2017-05,MO,286
2017-06,MO,166
2017-07,MO,363
2017-08,MO,377
2017-09,MO,79
2017-10,MO,0
2017-11,MO,0
2017-12,MO,0
2018-01,MO,0
2018-02,MO,0
2018-03,MO,44
2018-04,MO,11
2018-05,MO,12
2018-06,MO,23
2018-07,MO,10
2018-08,MO,12
2018-09,MO,0
2018-10,MO,0
2018-11,MO,0
2018-12,MO,36
2019-01,MO,0
2019-02,MO,10
2019-03,MO,120
2019-04,MO,0
2019-05,MO,0
2019-06,MO,22
2019-07,MO,0
2019-08,MO,27
2019-09,MO,0
2019-10,MO,0
2019-11,MO,0
2019-12,MO,0
2020-01,MO,0
2020-02,MO,0
2020-03,MO,16
2020-04,MO,0
2020-05,MO,0
2020-06,MO,0
2020-07,MO,33
2020-08,MO,0
2020-09,MO,0
2020-10,MO,0
2020-11,MO,0
2020-12,MO,18
2021-01,MO,0
2021-02,MO,15
2021-03,MO,0
2021-04,MO,0
2021-05,MO,0
2021-06,MO,0
2021-07,MO,0
2021-08,MO,0
2021-09,MO,0
2021-10,MO,0
2021-11,MO,0
2021-12,MO,11
2022-01,MO,0
2022-02,MO,0
2022-03,MO,0
2022-04,MO,0
2022-05,MO,0
2022-06,MO,0
2022-07,MO,0
2022-08,MO,0
2022-09,MO,0
2022-10,MO,0
2022-11,MO,0
2022-12,MO,0
2023-01,MO,0
2023-02,MO,0
2023-03,MO,0
2023-04,MO,0
2023-05,MO,0
2023-06,MO,0
2023-07,MO,0
2023-08,MO,0
2023-09,MO,0
2023-10,MO,0
2023-11,MO,0
2023-12,MO,0
2024-01,MO,0
2024-02,MO,0
2024-03,MO,0
2024-04,MO,0
2024-05,MO,0
2024-06,MO,0
2024-07,MO,0
2024-08,MO,0
2024-09,MO,0
2024-10,MO,0
2024-11,MO,0
2024-12,MO,0
2025-01,MO,0
2025-02,MO,0
2025-03,MO,0
2025-04,MO,0
2025-05,MO,0
2025-06,MO,0
2025-07,MO,0
2025-08,MO,0
2025-09,MO,0
2025-10,MO,0
2025-11,MO,0
2025-12,MO,0
2026-01,MO,0
2026-02,MO,0
2026-03,MO,0
2026-04,MO,0
2026-05,MO,0
2026-06,MO,0
2026-07,MO,0
2026-08,MO,0
2014-12,MQ,0
2015-01,MQ,0
2015-02,MQ,0
2015-03,MQ,0
2015-04,MQ,0
2015-05,MQ,0
2015-06,MQ,0
2015-07,MQ,0
2015-08,MQ,0
2015-09,MQ,0
2015-10,MQ,0
2015-11,MQ,0
2015-12,MQ,0
2016-01,MQ,0
2016-02,MQ,0
2016-03,MQ,0
2016-04,MQ,0
2016-05,MQ,0
2016-06,MQ,0
2016-07,MQ,0
2016-08,MQ,0
2016-09,MQ,0
2016-10,MQ,0
2016-11,MQ,0
2016-12,MQ,0
2017-01,MQ,0
2017-02,MQ,10
2017-03,MQ,0
2017-04,MQ,0
2017-05,MQ,0
2017-06,MQ,0
2017-07,MQ,0
2017-08,MQ,0
2017-09,MQ,0
2017-10,MQ,0
2017-11,MQ,0
2017-12,MQ,0
2018-01,MQ,0
2018-02,MQ,0
2018-03,MQ,0
2018-04,MQ,0
2018-05,MQ,0
2018-06,MQ,0
2018-07,MQ,0
2018-08,MQ,0
2018-09,MQ,0
2018-10,MQ,0
2018-11,MQ,0
2018-12,MQ,0
2019-01,MQ,0
2019-02,MQ,0
2019-03,MQ,0
2019-04,MQ,0
2019-05,MQ,0
2019-06,MQ,0
2019-07,MQ,0
2019-08,MQ,0
2019-09,MQ,0
2019-10,MQ,0
2019-11,MQ,0
2019-12,MQ,0
2020-01,MQ,0
2020-02,MQ,0
2020-03,MQ,0
2020-04,MQ,0
2020-05,MQ,0
2020-06,MQ,0
2020-07,MQ,0
2020-08,MQ,0
2020-09,MQ,0
2020-10,MQ,0
2020-11,MQ,0
2020-12,MQ,0
2021-01,MQ,0
2021-02,MQ,0
2021-03,MQ,0
2021-04,MQ,0
2021-05,MQ,0
2021-06,MQ,0
2021-07,MQ,0
2021-08,MQ,0
2021-09,MQ,0
2021-10,MQ,0
2021-11,MQ,0
2021-12,MQ,0
2022-01,MQ,0
2022-02,MQ,0
2022-03,MQ,0
2022-04,MQ,0
2022-05,MQ,0
2022-06,MQ,0
2022-07,MQ,0
2022-08,MQ,0
2022-09,MQ,0
2022-10,MQ,0
2022-11,MQ,0
2022-12,MQ,0
2023-01,MQ,0
2023-02,MQ,0
2023-03,MQ,0
2023-04,MQ,0
2023-05,MQ,0
2023-06,MQ,0
2023-07,MQ,0
2023-08,MQ,0
2023-09,MQ,0
2023-10,MQ,0
2023-11,MQ,0
2023-12,MQ,0
2024-01,MQ,0
2024-02,MQ,0
2024-03,MQ,0
2024-04,MQ,0
2024-05,MQ,0
2024-06,MQ,0
2024-07,MQ,0
2024-08,MQ,0
2024-09,MQ,0
2024-10,MQ,0
2024-11,MQ,0
2024-12,MQ,0
2025-01,MQ,0
2025-02,MQ,0
2025-03,MQ,0
2025-04,MQ,0
2025-05,MQ,0
2025-06,MQ,0
2025-07,MQ,0
2025-08,MQ,0
2025-09,MQ,0
2025-10,MQ,0
2025-11,MQ,0
2025-12,MQ,0
2026-01,MQ,0
2026-02,MQ,0
2026-03,MQ,0
2026-04,MQ,0
2026-05,MQ,0
2026-06,MQ,0
2026-07,MQ,0
2026-08,MQ,0
2014-12,MU,0
2015-01,MU,0
2015-02,MU,0
2015-03,MU,0
2015-04,MU,0
2015-05,MU,0
2015-06,MU,0
2015-07,MU,0
2015-08,MU,0
2015-09,MU,0
2015-10,MU,0
2015-11,MU,0
2015-12,MU,0
2016-01,MU,0
2016-02,MU,0
2016-03,MU,0
2016-04,MU,0
2016-05,MU,0
2016-06,MU,0
2016-07,MU,0
2016-08,MU,0
2016-09,MU,0
2016-10,MU,0
2016-11,MU,0
2016-12,MU,0
2017-01,MU,0
2017-02,MU,0
2017-03,MU,0
2017-04,MU,0
2017-05,MU,0
2017-06,MU,0
2017-07,MU,0
2017-08,MU,0
2017-09,MU,0
2017-10,MU,0
2017-11,MU,0
2017-12,MU,0
2018-01,MU,0
2018-02,MU,0
2018-03,MU,0
2018-04,MU,0
2018-05,MU,0
2018-06,MU,0
2018-07,MU,0
2018-08,MU,0
2018-09,MU,0
2018-10,MU,0
2018-11,MU,0
2018-12,MU,0
2019-01,MU,0
2019-02,MU,0
2019-03,MU,0
2019-04,MU,0
2019-05,MU,0
2019-06,MU,0
2019-07,MU,0
2019-08,MU,0
2019-09,MU,0
2019-10,MU,0
2019-11,MU,0
2019-12,MU,0
2020-01,MU,0
2020-02,MU,0
2020-03,MU,0
2020-04,MU,0
2020-05,MU,0
2020-06,MU,0
2020-07,MU,0
2020-08,MU,0
2020-09,MU,0
2020-10,MU,0
2020-11,MU,0
2020-12,MU,0
2021-01,MU,0
2021-02,MU,0
2021-03,MU,0
2021-04,MU,0
2021-05,MU,0
2021-06,MU,0
2021-07,MU,0
2021-08,MU,0
2021-09,MU,0
2021-10,MU,0
2021-11,MU,0
2021-12,MU,0
2022-01,MU,0
2022-02,MU,0
2022-03,MU,0
2022-04,MU,0
2022-05,MU,0
2022-06,MU,0
2022-07,MU,0
2022-08,MU,0
2022-09,MU,0
2022-10,MU,0
2022-11,MU,0
2022-12,MU,10
2023-01,MU,0
2023-02,MU,0
2023-03,MU,0
2023-04,MU,0
2023-05,MU,0
2023-06,MU,0
2023-07,MU,0
2023-08,MU,0
2023-09,MU,0
2023-10,MU,0
2023-11,MU,0
2023-12,MU,0
2024-01,MU,0
2024-02,MU,0
2024-03,MU,0
2024-04,MU,0
2024-05,MU,0
2024-06,MU,0
2024-07,MU,0
2024-08,MU,0
2024-09,MU,0
2024-10,MU,0
2024-11,MU,0
2024-12,MU,0
2025-01,MU,0
2025-02,MU,0
2025-03,MU,0
2025-04,MU,0
2025-05,MU,0
2025-06,MU,0
2025-07,MU,0
2025-08,MU,0
2025-09,MU,0
2025-10,MU,0
2025-11,MU,0
2025-12,MU,0
2026-01,MU,0
2026-02,MU,0
2026-03,MU,0
2026-04,MU,0
2026-05,MU,0
2026-06,MU,0
2026-07,MU,0
2026-08,MU,0
2014-12,MX,0
2015-01,MX,0
2015-02,MX,0
2015-03,MX,112
2015-04,MX,415
2015-05,MX,322
2015-06,MX,331
2015-07,MX,365
2015-08,MX,625
2015-09,MX,708
2015-10,MX,873
2015-11,MX,768
2015-12,MX,687
2016-01,MX,652
2016-02,MX,679
2016-03,MX,933
2016-04,MX,688
2016-05,MX,814
2016-06,MX,859
2016-07,MX,1045
2016-08,MX,975
2016-09,MX,963
2016-10,MX,806
2016-11,MX,866
2016-12,MX,873
2017-01,MX,831
2017-02,MX,700
2017-03,MX,846
2017-04,MX,782
2017-05,MX,941
2017-06,MX,972
2017-07,MX,992
2017-08,MX,813
2017-09,MX,443
2017-10,MX,347
2017-11,MX,323
2017-12,MX,477
2018-01,MX,328
2018-02,MX,312
2018-03,MX,525
2018-04,MX,507
2018-05,MX,418
2018-06,MX,198
2018-07,MX,342
2018-08,MX,402
2018-09,MX,417
2018-10,MX,152
2018-11,MX,112
2018-12,MX,118
2019-01,MX,35
2019-02,MX,45
2019-03,MX,79
2019-04,MX,59
2019-05,MX,50
2019-06,MX,88
2019-07,MX,180
2019-08,MX,32
2019-09,MX,10
2019-10,MX,117
2019-11,MX,12
2019-12,MX,32
2020-01,MX,34
2020-02,MX,41
2020-03,MX,32
2020-04,MX,10
2020-05,MX,10
2020-06,MX,0
2020-07,MX,37
2020-08,MX,58
2020-09,MX,12
2020-10,MX,12
2020-11,MX,24
2020-12,MX,0
2021-01,MX,22
2021-02,MX,22
2021-03,MX,15
2021-04,MX,0
2021-05,MX,0
2021-06,MX,0
2021-07,MX,16
2021-08,MX,0
2021-09,MX,0
2021-10,MX,0
2021-11,MX,0
2021-12,MX,10
2022-01,MX,0
2022-02,MX,11
2022-03,MX,0
2022-04,MX,45
2022-05,MX,0
2022-06,MX,0
2022-07,MX,0
2022-08,MX,0
2022-09,MX,0
2022-10,MX,0
2022-11,MX,0
2022-12,MX,0
2023-01,MX,0
2023-02,MX,0
2023-03,MX,0
2023-04,MX,0
2023-05,MX,0
2023-06,MX,0
2023-07,MX,0
2023-08,MX,0
2023-09,MX,0
2023-10,MX,0
2023-11,MX,0
2023-12,MX,11
2024-01,MX,0
2024-02,MX,0
2024-03,MX,0
2024-04,MX,0
2024-05,MX,0
2024-06,MX,0
2024-07,MX,25
2024-08,MX,0
2024-09,MX,0
2024-10,MX,12
2024-11,MX,0
2024-12,MX,0
2025-01,MX,0
2025-02,MX,0
2025-03,MX,0
2025-04,MX,0
2025-05,MX,0
2025-06,MX,0
2025-07,MX,0
2025-08,MX,0
2025-09,MX,0
2025-10,MX,0
2025-11,MX,0
2025-12,MX,0
2026-01,MX,14
2026-02,MX,0
2026-03,MX,0
2026-04,MX,0
2026-05,MX,0
2026-06,MX,0
2026-07,MX,0
2026-08,MX,0
2014-12,MY,15
2015-01,MY,101
2015-02,MY,32
2015-03,MY,635
2015-04,MY,1385
2015-05,MY,1019
2015-06,MY,1258
2015-07,MY,771
2015-08,MY,808
2015-09,MY,840
2015-10,MY,1100
2015-11,MY,987
2015-12,MY,897
2016-01,MY,903
2016-02,MY,1219
2016-03,MY,1512
2016-04,MY,1367
2016-05,MY,1587
2016-06,MY,1285
2016-07,MY,1162
2016-08,MY,1063
2016-09,MY,1171
2016-10,MY,1267
2016-11,MY,1189
2016-12,MY,1513
2017-01,MY,946
2017-02,MY,855
2017-03,MY,1221
2017-04,MY,1066
2017-05,MY,1230
2017-06,MY,1301
2017-07,MY,889
2017-08,MY,707
2017-09,MY,638
2017-10,MY,570
2017-11,MY,665
2017-12,MY,673
2018-01,MY,446
2018-02,MY,455
2018-03,MY,583
2018-04,MY,580
2018-05,MY,535
2018-06,MY,646
2018-07,MY,745
2018-08,MY,646
2018-09,MY,455
2018-10,MY,374
2018-11,MY,211
2018-12,MY,320
2019-01,MY,156
2019-02,MY,164
2019-03,MY,310
2019-04,MY,217
2019-05,MY,289
2019-06,MY,123
2019-07,MY,75
2019-08,MY,52
2019-09,MY,48
2019-10,MY,95
2019-11,MY,78
2019-12,MY,186
2020-01,MY,23
2020-02,MY,184
2020-03,MY,63
2020-04,MY,208
2020-05,MY,109
2020-06,MY,212
2020-07,MY,111
2020-08,MY,10
2020-09,MY,62
2020-10,MY,11
2020-11,MY,0
2020-12,MY,21
2021-01,MY,25
2021-02,MY,44
2021-03,MY,10
2021-04,MY,0
2021-05,MY,45
2021-06,MY,119
2021-07,MY,82
2021-08,MY,11
2021-09,MY,25
2021-10,MY,11
2021-11,MY,0
2021-12,MY,0
2022-01,MY,0
2022-02,MY,0
2022-03,MY,0
2022-04,MY,10
2022-05,MY,0
2022-06,MY,0
2022-07,MY,0
2022-08,MY,0
2022-09,MY,0
2022-10,MY,0
2022-11,MY,0
2022-12,MY,0
2023-01,MY,0
2023-02,MY,0
2023-03,MY,0
2023-04,MY,0
2023-05,MY,0
2023-06,MY,0
2023-07,MY,0
2023-08,MY,27
2023-09,MY,0
2023-10,MY,0
2023-11,MY,0
2023-12,MY,0
2024-01,MY,0
2024-02,MY,0
2024-03,MY,0
2024-04,MY,0
2024-05,MY,0
2024-06,MY,0
2024-07,MY,0
2024-08,MY,0
2024-09,MY,0
2024-10,MY,0
2024-11,MY,0
2024-12,MY,0
2025-01,MY,0
2025-02,MY,21
2025-03,MY,17
2025-04,MY,32
2025-05,MY,0
2025-06,MY,0
2025-07,MY,0
2025-08,MY,20
2025-09,MY,0
2025-10,MY,0
2025-11,MY,11
2025-12,MY,0
2026-01,MY,0
2026-02,MY,0
2026-03,MY,0
2026-04,MY,0
2026-05,MY,0
2026-06,MY,0
2026-07,MY,0
2026-08,MY,0
2014-12,NE,0
2015-01,NE,0
2015-02,NE,0
2015-03,NE,0
2015-04,NE,0
2015-05,NE,0
2015-06,NE,0
2015-07,NE,0
2015-08,NE,0
2015-09,NE,0
2015-10,NE,0
2015-11,NE,0
2015-12,NE,0
2016-01,NE,0
2016-02,NE,0
2016-03,NE,0
2016-04,NE,0
2016-05,NE,0
2016-06,NE,0
2016-07,NE,0
2016-08,NE,0
2016-09,NE,10
2016-10,NE,0
2016-11,NE,0
2016-12,NE,0
2017-01,NE,0
2017-02,NE,0
2017-03,NE,0
2017-04,NE,0
2017-05,NE,0
2017-06,NE,0
2017-07,NE,0
2017-08,NE,0
2017-09,NE,0
2017-10,NE,0
2017-11,NE,0
2017-12,NE,0
2018-01,NE,0
2018-02,NE,0
2018-03,NE,0
2018-04,NE,0
2018-05,NE,0
2018-06,NE,0
2018-07,NE,0
2018-08,NE,0
2018-09,NE,0
2018-10,NE,0
2018-11,NE,0
2018-12,NE,0
2019-01,NE,0
2019-02,NE,0
2019-03,NE,0
2019-04,NE,0
2019-05,NE,0
2019-06,NE,0
2019-07,NE,0
2019-08,NE,0
2019-09,NE,0
2019-10,NE,0
2019-11,NE,0
2019-12,NE,0
2020-01,NE,0
2020-02,NE,0
2020-03,NE,0
2020-04,NE,0
2020-05,NE,0
2020-06,NE,0
2020-07,NE,0
2020-08,NE,0
2020-09,NE,0
2020-10,NE,0
2020-11,NE,0
2020-12,NE,0
2021-01,NE,0
2021-02,NE,0
2021-03,NE,0
2021-04,NE,0
2021-05,NE,0
2021-06,NE,0
2021-07,NE,0
2021-08,NE,0
2021-09,NE,0
2021-10,NE,0
2021-11,NE,0
2021-12,NE,0
2022-01,NE,0
2022-02,NE,0
2022-03,NE,0
2022-04,NE,0
2022-05,NE,0
2022-06,NE,0
2022-07,NE,0
2022-08,NE,0
2022-09,NE,0
2022-10,NE,0
2022-11,NE,0
2022-12,NE,0
2023-01,NE,0
2023-02,NE,0
2023-03,NE,0
2023-04,NE,0
2023-05,NE,0
2023-06,NE,0
2023-07,NE,0
2023-08,NE,0
2023-09,NE,0
2023-10,NE,0
2023-11,NE,0
2023-12,NE,0
2024-01,NE,0
2024-02,NE,0
2024-03,NE,0
2024-04,NE,0
2024-05,NE,0
2024-06,NE,0
2024-07,NE,0
2024-08,NE,0
2024-09,NE,0
2024-10,NE,0
2024-11,NE,0
2024-12,NE,0
2025-01,NE,0
2025-02,NE,0
2025-03,NE,0
2025-04,NE,0
2025-05,NE,0
2025-06,NE,0
2025-07,NE,0
2025-08,NE,0
2025-09,NE,0
2025-10,NE,0
2025-11,NE,0
2025-12,NE,0
2026-01,NE,0
2026-02,NE,0
2026-03,NE,0
2026-04,NE,0
2026-05,NE,0
2026-06,NE,0
2026-07,NE,0
2026-08,NE,0
2014-12,NL,0
2015-01,NL,0
2015-02,NL,0
2015-03,NL,0
2015-04,NL,0
2015-05,NL,16
2015-06,NL,11
2015-07,NL,13
2015-08,NL,0
2015-09,NL,0
2015-10,NL,0
2015-11,NL,0
2015-12,NL,23
2016-01,NL,42
2016-02,NL,15
2016-03,NL,12
2016-04,NL,0
2016-05,NL,44
2016-06,NL,60
2016-07,NL,13
2016-08,NL,11
2016-09,NL,12
2016-10,NL,14
2016-11,NL,0
2016-12,NL,106
2017-01,NL,179
2017-02,NL,33
2017-03,NL,53
2017-04,NL,51
2017-05,NL,0
2017-06,NL,11
2017-07,NL,27
2017-08,NL,0
2017-09,NL,0
2017-10,NL,15
2017-11,NL,0
2017-12,NL,17
2018-01,NL,0
2018-02,NL,0
2018-03,NL,0
2018-04,NL,0
2018-05,NL,10
2018-06,NL,0
2018-07,NL,0
2018-08,NL,0
2018-09,NL,12
2018-10,NL,0
2018-11,NL,0
2018-12,NL,0
2019-01,NL,0
2019-02,NL,0
2019-03,NL,0
2019-04,NL,0
2019-05,NL,0
2019-06,NL,0
2019-07,NL,0
2019-08,NL,0
2019-09,NL,0
2019-10,NL,0
2019-11,NL,0
2019-12,NL,0
2020-01,NL,0
2020-02,NL,0
2020-03,NL,0
2020-04,NL,0
2020-05,NL,13
2020-06,NL,0
2020-07,NL,0
2020-08,NL,0
2020-09,NL,0
2020-10,NL,0
2020-11,NL,0
2020-12,NL,0
2021-01,NL,0
2021-02,NL,0
2021-03,NL,0
2021-04,NL,0
2021-05,NL,0
2021-06,NL,0
2021-07,NL,0
2021-08,NL,0
2021-09,NL,0
2021-10,NL,0
2021-11,NL,0
2021-12,NL,0
2022-01,NL,0
2022-02,NL,0
2022-03,NL,0
2022-04,NL,0
2022-05,NL,0
2022-06,NL,0
2022-07,NL,0
2022-08,NL,0
2022-09,NL,0
2022-10,NL,0
2022-11,NL,0
2022-12,NL,0
2023-01,NL,0
2023-02,NL,0
2023-03,NL,0
2023-04,NL,0
2023-05,NL,0
2023-06,NL,0
2023-07,NL,0
2023-08,NL,0
2023-09,NL,0
2023-10,NL,0
2023-11,NL,0
2023-12,NL,0
2024-01,NL,0
2024-02,NL,0
2024-03,NL,0
2024-04,NL,0
2024-05,NL,0
2024-06,NL,0
2024-07,NL,0
2024-08,NL,0
2024-09,NL,0
2024-10,NL,0
2024-11,NL,0
2024-12,NL,0
2025-01,NL,0
2025-02,NL,0
2025-03,NL,0
2025-04,NL,0
2025-05,NL,0
2025-06,NL,0
2025-07,NL,0
2025-08,NL,0
2025-09,NL,0
2025-10,NL,0
2025-11,NL,0
2025-12,NL,0
2026-01,NL,0
2026-02,NL,0
2026-03,NL,0
2026-04,NL,0
2026-05,NL,0
2026-06,NL,0
2026-07,NL,0
2026-08,NL,0
2014-12,NO,0
2015-01,NO,0
2015-02,NO,0
2015-03,NO,0
2015-04,NO,15
2015-05,NO,0
2015-06,NO,0
2015-07,NO,0
2015-08,NO,0
2015-09,NO,0
2015-10,NO,0
2015-11,NO,0
2015-12,NO,0
2016-01,NO,28
2016-02,NO,0
2016-03,NO,0
2016-04,NO,10
2016-05,NO,0
2016-06,NO,107
2016-07,NO,62
2016-08,NO,20
2016-09,NO,10
2016-10,NO,10
2016-11,NO,0
2016-12,NO,0
2017-01,NO,25
2017-02,NO,90
2017-03,NO,0
2017-04,NO,0
2017-05,NO,0
2017-06,NO,0
2017-07,NO,0
2017-08,NO,0
2017-09,NO,0
2017-10,NO,0
2017-11,NO,0
2017-12,NO,0
2018-01,NO,0
2018-02,NO,0
2018-03,NO,0
2018-04,NO,0
2018-05,NO,0
2018-06,NO,0
2018-07,NO,0
2018-08,NO,0
2018-09,NO,0
2018-10,NO,0
2018-11,NO,0
2018-12,NO,0
2019-01,NO,0
2019-02,NO,0
2019-03,NO,0
2019-04,NO,0
2019-05,NO,0
2019-06,NO,0
2019-07,NO,0
2019-08,NO,0
2019-09,NO,0
2019-10,NO,0
2019-11,NO,0
2019-12,NO,0
2020-01,NO,0
2020-02,NO,0
2020-03,NO,0
2020-04,NO,0
2020-05,NO,0
2020-06,NO,0
2020-07,NO,0
2020-08,NO,0
2020-09,NO,0
2020-10,NO,0
2020-11,NO,0
2020-12,NO,0
2021-01,NO,0
2021-02,NO,0
2021-03,NO,0
2021-04,NO,0
2021-05,NO,0
2021-06,NO,0
2021-07,NO,0
2021-08,NO,0
2021-09,NO,0
2021-10,NO,0
2021-11,NO,0
2021-12,NO,0
2022-01,NO,0
2022-02,NO,0
2022-03,NO,0
2022-04,NO,0
2022-05,NO,0
2022-06,NO,0
2022-07,NO,0
2022-08,NO,0
2022-09,NO,0
2022-10,NO,0
2022-11,NO,0
2022-12,NO,0
2023-01,NO,0
2023-02,NO,0
2023-03,NO,0
2023-04,NO,0
2023-05,NO,0
2023-06,NO,0
2023-07,NO,0
2023-08,NO,0
2023-09,NO,0
2023-10,NO,0
2023-11,NO,0
2023-12,NO,0
2024-01,NO,0
2024-02,NO,0
2024-03,NO,0
2024-04,NO,0
2024-05,NO,0
2024-06,NO,0
2024-07,NO,0
2024-08,NO,0
2024-09,NO,0
2024-10,NO,0
2024-11,NO,0
2024-12,NO,0
2025-01,NO,0
2025-02,NO,0
2025-03,NO,0
2025-04,NO,0
2025-05,NO,0
2025-06,NO,0
2025-07,NO,0
2025-08,NO,0
2025-09,NO,0
2025-10,NO,0
2025-11,NO,0
2025-12,NO,0
2026-01,NO,0
2026-02,NO,0
2026-03,NO,0
2026-04,NO,0
2026-05,NO,0
2026-06,NO,0
2026-07,NO,0
2026-08,NO,0
2014-12,NP,0
2015-01,NP,0
2015-02,NP,0
2015-03,NP,0
2015-04,NP,0
2015-05,NP,0
2015-06,NP,0
2015-07,NP,0
2015-08,NP,0
2015-09,NP,0
2015-10,NP,0
2015-11,NP,0
2015-12,NP,0
2016-01,NP,0
2016-02,NP,0
2016-03,NP,0
2016-04,NP,0
2016-05,NP,0
2016-06,NP,0
2016-07,NP,0
2016-08,NP,0
2016-09,NP,0
2016-10,NP,0
2016-11,NP,0
2016-12,NP,0
2017-01,NP,0
2017-02,NP,0
2017-03,NP,0
2017-04,NP,0
2017-05,NP,0
2017-06,NP,0
2017-07,NP,0
2017-08,NP,0
2017-09,NP,11
2017-10,NP,11
2017-11,NP,0
2017-12,NP,0
2018-01,NP,0
2018-02,NP,0
2018-03,NP,0
2018-04,NP,0
2018-05,NP,0
2018-06,NP,23
2018-07,NP,0
2018-08,NP,0
2018-09,NP,0
2018-10,NP,0
2018-11,NP,0
2018-12,NP,0
2019-01,NP,0
2019-02,NP,0
2019-03,NP,0
2019-04,NP,0
2019-05,NP,0
2019-06,NP,0
2019-07,NP,0
2019-08,NP,0
2019-09,NP,0
2019-10,NP,0
2019-11,NP,0
2019-12,NP,0
2020-01,NP,0
2020-02,NP,0
2020-03,NP,0
2020-04,NP,0
2020-05,NP,0
2020-06,NP,0
2020-07,NP,0
2020-08,NP,0
2020-09,NP,0
2020-10,NP,0
2020-11,NP,0
2020-12,NP,0
2021-01,NP,0
2021-02,NP,0
2021-03,NP,0
2021-04,NP,0
2021-05,NP,0
2021-06,NP,0
2021-07,NP,0
2021-08,NP,0
2021-09,NP,0
2021-10,NP,0
2021-11,NP,0
2021-12,NP,0
2022-01,NP,0
2022-02,NP,0
2022-03,NP,0
2022-04,NP,0
2022-05,NP,0
2022-06,NP,0
2022-07,NP,0
2022-08,NP,0
2022-09,NP,0
2022-10,NP,0
2022-11,NP,0
2022-12,NP,0
2023-01,NP,0
2023-02,NP,0
2023-03,NP,0
2023-04,NP,0
2023-05,NP,0
2023-06,NP,0
2023-07,NP,0
2023-08,NP,0
2023-09,NP,0
2023-10,NP,0
2023-11,NP,0
2023-12,NP,0
2024-01,NP,0
2024-02,NP,0
2024-03,NP,0
2024-04,NP,0
2024-05,NP,0
2024-06,NP,0
2024-07,NP,0
2024-08,NP,0
2024-09,NP,0
2024-10,NP,0
2024-11,NP,0
2024-12,NP,0
2025-01,NP,0
2025-02,NP,0
2025-03,NP,0
2025-04,NP,0
2025-05,NP,0
2025-06,NP,0
2025-07,NP,0
2025-08,NP,0
2025-09,NP,0
2025-10,NP,0
2025-11,NP,0
2025-12,NP,0
2026-01,NP,0
2026-02,NP,0
2026-03,NP,0
2026-04,NP,0
2026-05,NP,0
2026-06,NP,0
2026-07,NP,0
2026-08,NP,0
2014-12,NZ,0
2015-01,NZ,0
2015-02,NZ,0
2015-03,NZ,13
2015-04,NZ,21
2015-05,NZ,0
2015-06,NZ,0
2015-07,NZ,0
2015-08,NZ,24
2015-09,NZ,0
2015-10,NZ,0
2015-11,NZ,0
2015-12,NZ,0
2016-01,NZ,0
2016-02,NZ,0
2016-03,NZ,20
2016-04,NZ,0
2016-05,NZ,0
2016-06,NZ,0
2016-07,NZ,10
2016-08,NZ,10
2016-09,NZ,0
2016-10,NZ,0
2016-11,NZ,0
2016-12,NZ,0
2017-01,NZ,0
2017-02,NZ,0
2017-03,NZ,0
2017-04,NZ,0
2017-05,NZ,10
2017-06,NZ,0
2017-07,NZ,0
2017-08,NZ,0
2017-09,NZ,0
2017-10,NZ,15
2017-11,NZ,0
2017-12,NZ,0
2018-01,NZ,0
2018-02,NZ,0
2018-03,NZ,0
2018-04,NZ,0
2018-05,NZ,0
2018-06,NZ,0
2018-07,NZ,0
2018-08,NZ,0
2018-09,NZ,0
2018-10,NZ,0
2018-11,NZ,0
2018-12,NZ,0
2019-01,NZ,0
2019-02,NZ,0
2019-03,NZ,0
2019-04,NZ,0
2019-05,NZ,0
2019-06,NZ,0
2019-07,NZ,0
2019-08,NZ,0
2019-09,NZ,0
2019-10,NZ,0
2019-11,NZ,0
2019-12,NZ,0
2020-01,NZ,0
2020-02,NZ,0
2020-03,NZ,0
2020-04,NZ,0
2020-05,NZ,0
2020-06,NZ,0
2020-07,NZ,0
2020-08,NZ,0
2020-09,NZ,0
2020-10,NZ,0
2020-11,NZ,0
2020-12,NZ,0
2021-01,NZ,0
2021-02,NZ,0
2021-03,NZ,0
2021-04,NZ,0
2021-05,NZ,0
2021-06,NZ,0
2021-07,NZ,0
2021-08,NZ,0
2021-09,NZ,0
2021-10,NZ,0
2021-11,NZ,0
2021-12,NZ,0
2022-01,NZ,0
2022-02,NZ,0
2022-03,NZ,0
2022-04,NZ,0
2022-05,NZ,0
2022-06,NZ,0
2022-07,NZ,0
2022-08,NZ,0
